ObjektNr;BaustKanton;Kurzbeschreibung;BauartCode;Baubeginn;Bauende;GesuchVom;BewilligtAm;BaukostenVon;BaukostenBis;AnzGeb;AnzWhg;AnzEtagen;AnzUG;AnzPP;CRBCode01;CRBCode02;CRBCode03;CRBCode04;CRBCode05;CRBCode06;CRBCode07;CRBCode08;CRBCode09;CRBCode10
99864255;SG;Neubau von 2 Einfamilienhäusern mit Carport;1; ; ;31.01.2006; ;0.9;0.9;2;2;2;1;0;14;174;;;;;;;;
99861855;SG;Erweiterung bestehende Anlage;2; ; ;16.01.2006; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99861851;SG;Neubau Wohn- und Geschäftshaus mit Garagenanbau;1; ; ;16.01.2006; ;1;1;1;2;3;1;3;14;38;;;;;;;;
99859678;SG;Anbau Kleinwohnung;2;Apr 06; ;04.01.2006;26.01.2006;0.25;0.25;1;1;2;0;0;14;;;;;;;;;
99859677;SG;Neubau Einfamilienhaus mit angebauter Garage;1; ; ;03.01.2006; ;0.7;0.7;1;1;2;1;0;14;139;;;;;;;;
99859506;SG;Umbau Büros im Zollgebäude                       ;3; ; ;05.01.2006; ;0.3;0.3;1;0;1;0;0;64;;;;;;;;;
99859501;SG;Neubau Einfamilienhaus mit angebauter Garage;1; ; ;05.01.2006; ;0.6;0.65;1;1;1;1;0;14;139;;;;;;;;
99859500;SG;Neubau Einfamilienhaus mit integrierter Garage;1; ; ;05.01.2006; ;0.6;0.65;1;1;1;1;0;14;;;;;;;;;
99859499;SG;Anbau Kellerraum beim Einfamilienhaus;2;Jan 06;Mrz 06;05.01.2006;25.01.2006;0.07;0.07;1;1;0;1;0;14;;;;;;;;;
99859498;SG;Neubau Einfamilienhaus mit Garage;1; ; ;09.01.2006; ;0.5;0.5;1;1;2;1;0;14;139;;;;;;;;
99750327;SG;Neubau einer Strasse mit Unterführung;1;Apr 06;Aug 07; ;19.01.2006;6.78;6.78;1;0;0;0;0;211;311;321;323;;;;;;
99846656;SG;Neubau Doppel-Garage mit einer Wohnung;1;Apr 06; ;11.10.2005;04.01.2006;0.48;0.48;1;1;2;0;0;14;139;;;;;;;;
99859471;SG;Umbau eines Einfamilienhauses;3; ; ;05.01.2006; ;0.15;0.15;1;1;2;0;0;14;;;;;;;;;
99859469;SG;Neubau/Wiederaufbau Remise                       ;1; ; ;05.01.2006; ;0.07;0.07;1;0;0;0;0;41;;;;;;;;;
99860307;SG;Abbruch Bauernhaus und Scheune;5; ; ;09.01.2006; ;0.03;0.03;1;0;0;0;0;14;43;;;;;;;;
99862268;SG;Abbruch eines Einfamilienhauses;5; ; ;16.01.2006; ;0.021;0.021;1;0;0;0;0;14;;;;;;;;;
99861676;SG;Neubau Unterstand für Container und Sammelstelle;1; ; ;17.01.2006; ;0.07;0.07;1;0;0;0;0;41;;;;;;;;;
99859497;SG;Neubau/Ersatzbau Zweifamilienhaus;1; ; ;09.01.2006; ;0.6;0.6;1;2;2;1;0;14;;;;;;;;;
99859495;SG;Umbau Wohnung und Einbau Büro/Sekretariat;3; ; ;05.01.2006; ;0.18;0.18;1;1;1;1;0;14;64;;;;;;;;
99855921;SG;Ausbau Dachgeschoss beim Einfamilienhaus;3;Jan 06;Apr 06;07.12.2005;04.01.2006;0.1;0.1;1;1;1;0;0;14;;;;;;;;;
99856905;SG;Umbau und Erweiterung Einfamilienhaus;2; ; ;15.12.2005;19.01.2006;0.5;0.6;1;1;2;0;0;14;;;;;;;;;
99856585;SG;Neubau Einfamilienhaus mit Carport;1;Feb 06;Okt 06;14.12.2005;30.01.2006;0.308;0.308;1;1;2;0;0;14;174;;;;;;;;
99856562;SG;Neubau Einfamilienhaus mit angebauter Garage;1;Apr 06;Nov 06;14.12.2005;17.01.2006;0.7;0.7;1;1;2;1;0;14;139;;;;;;;;
99854733;SG;Neubau Doppeleinfamilienhaus mit Carport;1;Feb 06;Sep 06;30.11.2005;24.01.2006;0.7;0.8;1;2;2;1;0;14;174;;;;;;;;
99850276;SG;Neubau Zweifamilienhaus mit Autounterstand;1;Feb 06;Aug 06;31.10.2005;10.01.2006;0.8;0.8;1;2;2;1;0;14;174;;;;;;;;
99859689;SG;Neubau Einfamilienhaus mit angebauter Garage;1; ; ;04.01.2006; ;0.5;0.5;1;1;2;1;0;14;139;;;;;;;;
99859686;SG;Neubau Einfamilienhaus mit integrierter Garage;1; ; ;03.01.2006; ;0.5;0.5;1;1;2;1;0;14;;;;;;;;;
99859685;SG;Neuer Eingang, Carport mit angebautem Geräteschuppen;1; ; ;03.01.2006; ;0.06;0.06;1;0;0;0;0;174;;;;;;;;;
99859682;SG;Neubau Einfamilienhaus mit angebauter Garage;1; ; ;04.01.2006; ;0.55;0.55;1;1;2;1;0;14;139;;;;;;;;
99714774;SG;Neubau von Mehrfamilienhäusern mit Gewerberäumen und Tiefgarage;1;Apr 06;Apr 09;22.11.2005;23.01.2006;15;15;5;37;4;1;0;12;38;127;131;;;;;;
99848993;SG;Neubau Geschäftshaus mit Parkplätzen;1;Mai 06; ;25.10.2005;19.01.2006;1.5;1.5;1;0;3;1;11;38;175;;;;;;;;
99849161;SG;Neubau Mehrfamilienhaus mit Tiefgarage und Kinderspielplatz;1;Feb 06;Feb 07;24.10.2005;16.01.2006;3.5;4;1;8;4;1;2;12;127;131;;;;;;;
99848991;SG;Neubau Einfamilienhaus mit Carport;1;Mrz 06;Okt 06;25.10.2005;23.01.2006;0.6;0.6;1;1;2;1;0;14;174;;;;;;;;
99849172;SG;Umbau und Erweiterung Einfamilienhaus;2;Mrz 06;Jul 06;26.10.2005;10.01.2006;0.4;0.4;1;1;2;1;0;14;;;;;;;;;
99848994;SG;Neubau Mehrfamilienhaus mit Parkplätzen;1;Jun 06; ;25.10.2005;19.01.2006;2.5;2.5;1;12;4;1;18;12;175;;;;;;;;
99818295;SG;Neubau 2 Einfamilienhäuser mit angebauter Garage;1;Mai 06; ;10.05.2005;10.01.2006;0.7;0.7;2;2;2;1;0;14;139;;;;;;;;
99832577;SG;Erweiterung Stall und Neubau Jauchegrube, Remise;2;Mrz 06; ;20.07.2005;19.01.2006;0.4;0.4;1;0;1;0;0;41;43;48;;;;;;;
99862777;SG;Aufstockung Geschäftshaus;2; ; ;24.01.2006; ;1;2;1;0;2;0;0;38;64;;;;;;;;
99862772;SG;Erneuerung und Erhöhung des Werkstattdaches;2; ; ;25.01.2006; ;0.04;0.04;1;0;1;0;0;38;;;;;;;;;
99862792;SG;Neubau Lagerhalle;1; ; ;25.01.2006; ;1.5;1.5;1;0;1;0;0;31;;;;;;;;;
99862785;SG;Umbau Stall und Anbau Laufstall, Einbau Pferdeboxe und Remise;2; ; ;24.01.2006; ;0.53;0.53;1;0;1;0;0;41;43;;;;;;;;
99852988;SG;Neubau Bürotrakt;1;Feb 06;Nov 06;23.11.2005;16.01.2006;1;1;1;0;3;0;0;64;;;;;;;;;
99859472;SG;Neubau Einfamilienhaus mit angebauter Garage;1; ; ;05.01.2006; ;0.4;0.4;1;1;1;1;0;14;139;;;;;;;;
99861703;SG;Umbauarbeiten beim Ferienhaus;3; ; ;17.01.2006; ;0.03;0.03;1;1;0;1;0;14;;;;;;;;;
99861681;SG;Anbau Garage, Keller und Wintergarten sowie Pergola;2; ; ;17.01.2006; ;0.1;0.1;1;0;0;1;0;14;139;171;;;;;;;
99861679;SG;Zimmereinbau mit WC beim Einfamilienhaus;3; ; ;19.01.2006; ;0.06;0.06;1;1;1;0;0;14;;;;;;;;;
99860092;SG;Neubau eines Feuchtbiotops;1; ; ;04.01.2006; ;0.03;0.03;0;0;0;0;0;;;;;;;;;;
99860195;SG;Abbruch eines Einfamilienhauses;5; ; ;05.01.2006; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99860437;SG;Neubau Mehrfamilienhaus mit Einstellhalle;1; ; ;11.01.2006; ;6;6;1;15;5;1;15;12;127;131;175;;;;;;
99860434;SG;Umstellung der Ladenfläche im Haag-Center;3;Mrz 06;Nov 06;10.01.2006;31.01.2006;5;5;1;0;1;0;0;61;;;;;;;;;
99860428;SG;Umbau Doppel-EFH, Einbau Wohnung beim Gärtnereigebäude             ;3; ; ;12.01.2006; ;0.4;0.4;2;2;1;0;0;14;;;;;;;;;
99860425;SG;Umbau einer Wohnung beim Zweifamilienhaus und Anbau Terrasse;3; ; ;12.01.2006; ;0.25;0.25;1;1;1;0;0;14;;;;;;;;;
99859511;SG;Neubau Minergie-Einfamilienhaus mit angebauter Garage;1; ; ;09.01.2006; ;0.65;0.65;1;1;2;1;0;14;139;;;;;;;;
99859510;SG;Erweiterung Einfamilienhaus;2; ; ;05.01.2006; ;0.12;0.12;1;1;2;1;0;14;39;;;;;;;;
99859508;SG;Neubau Betriebsgebäude mit Einstellhalle und Parkplätzen;1; ; ;05.01.2006; ;1.5;1.5;1;0;2;0;14;64;131;175;;;;;;;
99859507;SG;Einbau neue Holzzentralheizung, neue Küche beim Bauernhaus;3; ; ;05.01.2006; ;0.06;0.06;1;1;1;0;0;14;;;;;;;;;
99859486;SG;Neubau 3 Doppel-Einfamilienhäuser mit Tiefgarage;1; ; ;05.01.2006; ;3.5;4;3;6;2;1;4;14;131;;;;;;;;
99859485;SG;Anbau Esszimmer und Abstellraum beim Einfamilienhaus;2; ; ;05.01.2006; ;0.1;0.1;1;1;1;1;0;14;;;;;;;;;
99859478;SG;Anbau Vordach beim Restaurant;2; ; ;05.01.2006; ;0.06;0.06;1;0;0;0;0;;;;;;;;;;
99859477;SG;Neubau Einfamilienhaus mit angebauter Doppel-Garage;1; ; ;05.01.2006; ;0.5;0.5;1;1;2;1;0;14;139;;;;;;;;
99859475;SG;Umbau und Sanierung einer Wohnung beim Zweifamilienhaus;3; ; ;05.01.2006; ;0.25;0.25;1;1;2;0;0;14;;;;;;;;;
99859474;SG;Neubau Remise;1; ; ;05.01.2006; ;0.07;0.07;1;0;0;0;0;41;;;;;;;;;
99856572;SG;Neubau Einfamilienhaus mit angebauter Garage;1;Feb 06;Okt 06;13.12.2005;18.01.2006;0.5;0.5;1;1;2;1;0;14;139;;;;;;;;
99857935;SG;Neubau Einfamilienhaus mit integrierter Garage;1;Mrz 06;Sep 06;20.12.2005;23.01.2006;0.6;0.6;1;1;2;1;0;14;;;;;;;;;
99857934;SG;Neubau Einfamilienhaus mit integrierter Garage;1;Mrz 06;Sep 06;22.12.2005;23.01.2006;0.6;0.6;1;1;2;1;0;14;;;;;;;;;
99858645;SG;Abbruch Bauernhaus mit Stall;5;Feb 06; ;22.12.2005;23.01.2006;0.03;0.03;1;0;0;0;0;14;43;;;;;;;;
99854041;SG;Abbruch Bürobau;5;Feb 06; ;23.11.2005;16.01.2006;0.03;0.03;1;0;0;0;0;64;;;;;;;;;
99854506;SG;Erweiterung Einfamilienhaus und Anbau Garage;2;Mrz 06;Sep 06;01.12.2005;05.01.2006;0.3;0.3;1;1;2;0;0;14;139;;;;;;;;
99852111;SG;Anbau Wintergarten;2;Jan 06; ;15.11.2005;05.01.2006;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99855637;SG;Neubau Doppel-Einfamilienhaus mit Autounterstand;1; ; ;05.12.2005;10.01.2006;0.9;0.9;1;2;2;1;0;14;174;;;;;;;;
99855631;SG;Neubau Hundeübungsplatz mit Parkplätzen;1;Jan 06; ;06.12.2005;04.01.2006;0.05;0.05;0;0;0;0;30;39;127;175;;;;;;;
99850169;SG;Umbau und Erweiterung Laufstall, Neubau Jauchegrube;2;Apr 06;Okt 06;01.11.2005;17.01.2006;0.3;0.4;1;0;1;0;0;43;48;;;;;;;;
99850939;SG;Umbau Viehstall und Neubau Laufstall;1;Jan 06; ;08.11.2005;09.01.2006;0.2;0.2;1;0;1;0;0;43;;;;;;;;;
99820934;SG;Neubau Lidl-Lebensmittelmarkt mit Parkplätzen;1; ; ;24.05.2005;12.01.2006;1.7;1.7;1;0;1;0;120;61;175;;;;;;;;
99810309;SG;Neubau Zweifamilienhaus mit angebauter Garage;1;Mai 06; ;30.03.2005;31.01.2006;1.3;1.3;1;2;2;1;0;14;139;;;;;;;;
99847801;SG;Einbau Kunden- und Schulungscenter in Bürogebäude            ;3;Jan 06;Jul 06;19.10.2005;10.01.2006;1;1;1;0;1;0;0;64;;;;;;;;;
99810312;SG;Umbau und Erweiterung Einfamilienhaus;2;Mai 06; ;30.03.2005;31.01.2006;0.3;0.3;1;1;2;0;0;14;;;;;;;;;
99850199;SG;Umbau und Erweiterung Kühl- und Lagerhaus in Mehrfamilienhaus;2;Jul 06; ;01.11.2005;24.01.2006;2;2;1;6;4;0;0;12;;;;;;;;;
99862800;SG;Neubau zwei Carports;1; ; ;24.01.2006; ;0.06;0.06;2;0;0;0;0;174;;;;;;;;;
99846738;SG;Aufbau von Zimmern;2;Feb 06; ;10.10.2005;11.01.2006;0.02;0.03;1;1;1;0;0;14;;;;;;;;;
99846672;SG;Umbau Ferienhaus;3;Apr 06; ;12.10.2005;18.01.2006;0.095;0.095;1;1;0;0;2;14;;;;;;;;;
99846670;SG;Umbau und Sanierung Einfamilienhaus;3;Mrz 06;Dez 06;11.10.2005;09.01.2006;0.3;0.3;1;1;2;0;2;14;;;;;;;;;
99860431;SG;Neubau Einfamilienhaus mit angebauter Garage;1; ; ;10.01.2006; ;0.6;0.6;1;1;2;1;0;14;139;;;;;;;;
99859502;SG;Neubau Remise;1; ; ;05.01.2006; ;0.07;0.07;1;0;0;0;0;41;;;;;;;;;
99859490;SG;Neubau Einfamilienhaus mit Carport;1; ; ;05.01.2006; ;0.46;0.46;1;1;2;1;0;14;174;;;;;;;;
99859488;SG;Umbau und Sanierung Zweifamilienhaus, Anbau Garage und Autounterstand   ;3; ; ;05.01.2006; ;0.9;0.9;1;2;2;0;0;14;139;174;;;;;;;
99856872;SG;Neubau Einfamilienhaus mit integrierter Garage           ;1; ; ;15.12.2005;19.01.2006;0.42;0.42;1;1;1;0;0;14;;;;;;;;;
99856578;SG;Umbau und Sanierung Einfamilienhaus;3;Jan 06;Jun 06;15.12.2005;16.01.2006;0.25;0.25;1;2;2;0;0;14;;;;;;;;;
99856577;SG;Neubau Einfamilienhaus;1;Feb 06;Aug 06;14.12.2005;17.01.2006;0.4;0.4;1;1;2;1;0;14;;;;;;;;;
99856576;SG;Neubau Einfamilienhaus mit integrierter Garage;1;Mrz 06;Okt 06;13.12.2005;18.01.2006;0.65;0.65;1;1;2;1;0;14;;;;;;;;;
99856574;SG;Einbau Wohnung beim Wohn- und Restaurantgebäude                ;3;Jan 06; ;14.12.2005;16.01.2006;0.25;0.25;1;1;1;0;0;14;;;;;;;;;
99857948;SG;Neubau Einfamilienhaus mit Autounterstand;1;Mrz 06;Okt 06;12.01.2006;23.01.2006;0.45;0.45;1;1;2;1;0;14;174;;;;;;;;
99863978;SG;Neubau Einfamilienhaus mit Autounterstand;1; ; ;31.01.2006; ;0.6;0.6;1;1;2;1;4;14;174;;;;;;;;
99863970;SG;Abbruch Stall;5; ; ;31.01.2006; ;0.03;0.03;1;0;0;0;0;43;;;;;;;;;
99863967;SG;Neubau Einfamilienhaus mit angebauter Garage;1; ; ;31.01.2006; ;0.4;0.4;1;1;2;1;0;14;139;;;;;;;;
99863959;SG;Neubau Einfamilienhaus mit integrierter Garage;1; ; ;31.01.2006; ;0.6;0.6;1;1;2;1;0;14;;;;;;;;;
99852991;SG;Neubau Einfamilienhaus mit Musikraumanbau und integrierter Garage       ;1;Feb 06;Sep 06;23.11.2005;05.01.2006;0.65;0.65;1;1;2;1;0;14;39;;;;;;;;
99861713;SG;Erneuerung Schopf und Anbau Wintergarten;2; ; ;17.01.2006; ;0.13;0.13;1;0;0;0;0;41;171;;;;;;;;
99861710;SG;Umbau und Erweiterung eines Einfamilienhauses;2; ; ;17.01.2006; ;0.1;0.15;1;1;1;0;0;14;;;;;;;;;
99861708;SG;Umbau Alphütte und Neubau Jauchegrube;3; ; ;19.01.2006; ;0.16;0.16;1;1;1;0;0;14;48;;;;;;;;
99859520;SG;Neubau Nebenbau für Container und Gartengeräte;1; ; ;05.01.2006; ;0.03;0.03;1;0;1;0;0;41;;;;;;;;;
99859518;SG;Umbau und Erweiterung Einfamilienhaus in ein Zweifamilienhaus;2; ; ;05.01.2006; ;0.3;0.3;1;2;2;0;0;14;;;;;;;;;
99859517;SG;Neubau Einfamilienhaus mit integrierter Garage           ;1; ; ;05.01.2006; ;0.5;0.5;1;1;2;1;0;14;;;;;;;;;
99859516;SG;Neubau Einfamilienhaus mit integrierter Garage;1; ; ;09.01.2006; ;0.7;0.7;1;1;2;1;0;14;;;;;;;;;
99859515;SG;Neubau Einfamilienhaus mit integrierter Garage;1; ; ;05.01.2006; ;0.53;0.53;1;1;2;1;0;14;;;;;;;;;
99863109;SG;Erweiterung Stall und Jauchegrube;2; ; ;24.01.2006; ;0.4;0.4;1;0;1;0;0;43;48;;;;;;;;
99863106;SG;Erweiterung Balkon/Sitzplatzverglasung;2; ; ;23.01.2006; ;0.03;0.03;0;0;0;0;0;;;;;;;;;;
99857945;SG;Neubau Einfamilienhaus mit Autounterstand;1;Mrz 06;Okt 06;12.01.2006;23.01.2006;0.45;0.45;1;1;2;1;0;14;174;;;;;;;;
99854538;SG;Abbruch Bauernhaus und Stall;5;Feb 06; ;29.11.2005;26.01.2006;0.03;0.03;1;0;0;0;0;14;43;;;;;;;;
99854516;SG;Neubau Einfamilienhaus;1;Mrz 06;Sep 06;30.11.2005;04.01.2006;0.45;0.45;1;1;2;1;0;14;;;;;;;;;
99855272;SG;Abbruch eines Einfamilienhauses;5;Feb 06; ;30.11.2005;04.01.2006;0.015;0.015;1;1;0;0;0;14;;;;;;;;;
99852101;SG;Umbau und Erweiterung Ferienhaus                       ;2;Apr 06; ;15.11.2005;18.01.2006;0.25;0.25;1;1;2;1;0;14;;;;;;;;;
99855652;SG;Umbau Einfamilienhaus und Anbau offener Autounterstand;3;Jan 06;Apr 06;05.12.2005;11.01.2006;0.25;0.27;1;1;2;0;0;14;174;;;;;;;;
99830061;SG;Erweiterung Ferienhaus             ;2;Jun 06; ;04.07.2005;30.01.2006;0.075;0.08;1;1;0;0;0;14;;;;;;;;;
99849020;SG;Neubau Einfamilienhaus mit Einliegerwohnung und integrierte Garage      ;1;Mrz 06;Sep 06;25.10.2005;10.01.2006;0.7;0.7;1;2;2;1;0;14;;;;;;;;;
99864267;SG;Erweiterung Abbundhalle;2; ; ;30.01.2006; ;0.5;1;1;0;1;0;0;37;;;;;;;;;
99864263;SG;Anbau Terrasse/gedeckter Zugang und Carport;2; ; ;30.01.2006; ;0.06;0.06;1;0;0;0;0;174;;;;;;;;;
99864260;SG;Anbau Wintergarten;2; ; ;30.01.2006; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99860873;SG;Erweiterung Einfamilienhaus;2; ; ;11.01.2006; ;0.1;0.1;1;1;1;0;0;14;;;;;;;;;
99860871;SG;Neubau Einfamilienhaus mit angebauter Garage;1; ; ;10.01.2006; ;0.55;0.55;1;1;2;1;0;14;139;;;;;;;;
99860863;SG;Umbau Einfamilienhaus;3; ; ;11.01.2006; ;0.07;0.07;1;1;1;0;0;14;;;;;;;;;
99860850;SG;Neubau Einfamilienhaus mit Autounterstand;1; ; ;10.01.2006; ;0.65;0.65;1;1;2;1;0;14;174;;;;;;;;
99860843;SG;Neubau 3 Mehrfamilienhäuser mit Tiefgarage;1; ; ;10.01.2006; ;9;9;3;24;4;1;6;12;127;131;;;;;;;
99859700;SG;Neubau Einfamilienhaus mit Garage;1; ; ;03.01.2006; ;0.6;0.6;1;1;2;0;0;14;139;;;;;;;;
99859696;SG;Neubau Einfamilienhaus mit Carport;1; ; ;03.01.2006; ;0.6;0.6;1;1;2;1;0;14;174;;;;;;;;
99859691;SG;Anbau Garage;2; ; ;03.01.2006; ;0.03;0.03;1;0;0;0;0;139;;;;;;;;;
99859690;SG;Einbau einer Wohnung im Café;3;Feb 06; ;03.01.2006;24.01.2006;0.1;0.1;1;1;1;0;0;14;;;;;;;;;
99859493;SG;Umbau und Sanierung Ferienhaus in Einfamilienhaus;3; ; ;05.01.2006; ;0.3;0.3;1;1;0;0;0;14;;;;;;;;;
99859492;SG;Neubau Remise;1; ; ;05.01.2006; ;0.07;0.07;1;0;0;0;0;41;;;;;;;;;
99855920;SG;Umbau eines Restaurants;3;Feb 06;Aug 06;08.12.2005;25.01.2006;0.8;0.8;1;0;1;1;0;111;;;;;;;;;
99855917;SG;Erweiterung Einfamilienhaus;2;Jan 06; ;06.12.2005;03.01.2006;0.07;0.07;1;1;1;0;0;14;;;;;;;;;
99856863;SG;Erweiterung eines Einfamilienhauses;2;Mrz 06;Apr 06;14.12.2005;24.01.2006;0.15;0.15;1;1;1;0;0;14;;;;;;;;;
99863103;SG;Neubau eines Einfamilienhauses und Doppelgarage;1; ; ;26.01.2006; ;0.55;0.55;1;1;1;1;0;14;139;;;;;;;;
99863099;SG;Umbau/Erweiterung Einfamilienhaus, Neubau Swimmingpool                  ;2; ; ;25.01.2006; ;0.25;0.3;1;1;1;0;0;14;173;;;;;;;;
99861859;SG;Umbau/Sanierung Einfamilienhaus und Anbau Kleinwohnung, Autounterstand  ;2; ; ;16.01.2006; ;0.6;0.6;1;2;2;1;0;14;174;;;;;;;;
99861858;SG;Neubau Mehrfamilienhaus mit Tiefgarage;1; ; ;16.01.2006; ;3;4;1;10;4;1;3;12;127;131;;;;;;;
99861839;SG;Neubau Einfamilienhaus mit integrierter Garage;1; ; ;18.01.2006; ;0.55;0.55;1;1;3;1;0;14;;;;;;;;;
99854535;SG;Anbau Wintergarten und Badezimmer;2;Jun 06; ;30.11.2005;05.01.2006;0.25;0.25;1;0;1;0;0;14;171;;;;;;;;
99854533;SG;Neubau Zwei-FH mit integrierten Garagen                                 ;1; ; ;31.01.2006; ;1.4;1.4;1;2;3;1;3;12;;;;;;;;;
99850283;SG;Neubau Einfamilienhaus mit integrierter Garage                          ;1;Mrz 06;Sep 06;03.11.2005;04.01.2006;0.45;0.45;1;1;2;1;0;14;;;;;;;;;
99838043;SG;Anbau Garage mit Wintergarten;2;Feb 06; ;16.08.2005;18.01.2006;0.1;0.1;1;0;0;0;0;139;171;;;;;;;;
99835289;SG;Renovation und Umbau eines Wohn- und Geschäftshauses;3;Mai 06;Okt 06;05.08.2005;23.01.2006;1;1;1;7;5;1;0;12;61;;;;;;;;
99833907;SG;Neubau Laufstall mit Laufhof;1;Mrz 06;Aug 06;28.07.2005;18.01.2006;0.4;0.4;1;0;2;0;0;43;;;;;;;;;
99833906;SG;Umbau und Sanierung eines Bauernhauses                               ;3; ; ;28.07.2005;05.01.2006;0.2;0.2;1;1;2;1;0;14;43;;;;;;;;
99828637;SG;Neubau Einfamilienhaus mit angebauter Garage;1;Mrz 06;Sep 06;28.06.2005;30.01.2006;0.6;0.6;1;1;2;1;0;14;139;;;;;;;;
99859702;SG;Neuer Balkon im 3. OG;2; ; ;03.01.2006; ;0.03;0.03;0;0;0;0;0;;;;;;;;;;
99859701;SG;Neubau Einfamilienhaus mit angebauter Garage                            ;1; ; ;04.01.2006; ;0.63;0.63;1;1;2;1;0;14;139;;;;;;;;
99859698;SG;Neubau Gewerbegebäude mit Parkplätzen;1; ; ;04.01.2006; ;1.4;1.4;1;0;2;0;15;38;64;175;;;;;;;
99859697;SG;Einbau Wärmepumpenanlage mit 200 m Erdwärmesonde beim Einfamilienhaus;3; ; ;03.01.2006; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99859692;SG;Neubau Einfamilienhaus mit integrierter Garage;1; ; ;04.01.2006; ;0.6;0.6;1;1;2;1;0;14;;;;;;;;;
99855923;SG;Umbau und Erweiterung Zweifamilienhaus in ein Einfamilienhaus;2;Feb 06;Jul 06;06.12.2005;24.01.2006;0.5;0.5;1;1;2;0;0;14;39;;;;;;;;
99856893;SG;Anbau Garage mit Terrasse, Werkstatt und Umnutzung Garage in Wohnraum;2;Apr 06; ;15.12.2005;23.01.2006;0.15;0.15;1;0;0;0;0;14;39;139;;;;;;;
99856855;SG;Umbau Dachgeschoss und Einbau Dachlukarne beim Einfamilienhaus;3;Feb 06; ;14.12.2005;26.01.2006;0.05;0.05;1;1;1;0;0;14;;;;;;;;;
99856851;SG;Sanierung Küche und Lager beim Alters-/Pflegeheim;3;Jul 06;Aug 06;14.12.2005;24.01.2006;0.35;0.35;1;0;1;0;0;85;;;;;;;;;
99596841;SG;Umbau und Sanierung eines Spitals;3;Jan 06;Apr 08;05.10.2005;11.01.2006;34;34;1;0;0;0;0;64;83;115;;;;;;;
99863704;SG;Abbruch eines Einfamilienhauses;5; ; ;26.01.2006; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99864231;SG;Neubau von 2 Einfamilienhäusern mit Garagenanbau;1; ; ;30.01.2006; ;0.9;0.9;2;2;2;1;0;14;139;;;;;;;;
99864230;SG;Ueberdachung Parkplatz;1; ; ;30.01.2006; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99864227;SG;Erweiterung Einfamilienhaus;2; ; ;31.01.2006; ;0.03;0.03;1;1;1;0;0;14;;;;;;;;;
99864226;SG;Neubau Einfamilienhaus mit integrierter Garage und Swimmingpool         ;1; ; ;30.01.2006; ;1;1;1;1;2;1;0;14;173;;;;;;;;
99864223;SG;Neubau Doppelfertiggarage;1; ; ;30.01.2006; ;0.06;0.06;1;0;0;0;0;139;;;;;;;;;
99863110;SG;Neubau von 5 Einfamilienhäusern und 4 Doppelgaragen;1; ; ;23.01.2006; ;2;2;5;5;2;1;0;14;139;;;;;;;;
99863090;SG;Neubau Einfamilienhaus mit integrierter Garage;1; ; ;26.01.2006; ;0.6;0.6;1;1;2;1;0;14;;;;;;;;;
99856908;SG;Neubau Ein- und Zweifamilienhaus mit integrierten Garagen;1;Feb 06;Jan 07;12.12.2005;16.01.2006;1.5;1.5;2;3;2;1;0;14;;;;;;;;;
99861292;SG;Abbruch Einfamilienhaus und Lagerhalle;5; ; ;11.01.2006; ;0.07;0.07;2;0;0;0;0;14;31;;;;;;;;
99864264;SG;Neubau Einfamilienhaus mit Garagen;1; ; ;30.01.2006; ;0.9;0.9;1;1;2;1;0;14;139;;;;;;;;
99864234;SG;Anbau Windfang beim Gewerbegebäude;2; ; ;30.01.2006; ;0.03;0.03;1;0;0;0;0;38;;;;;;;;;
99860900;SG;Balkonanbauten und Ueberdachung Garageneinfahrt;2; ; ;10.01.2006; ;0.1;0.1;1;0;0;0;0;;;;;;;;;;
99860895;SG;Neubau Einfamilienhaus mit angebauter Garage;1; ; ;09.01.2006; ;0.5;0.5;1;1;2;1;0;14;139;;;;;;;;
99860893;SG;Neubau Mobilfunkantennenanlage;1; ; ;09.01.2006; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99860889;SG;Neubau von 2 Mehrfamilienhäusern mit Tiefgarage;1; ; ;11.01.2006; ;7;7;2;15;4;1;0;12;127;131;;;;;;;
99860887;SG;Neubau Werkhof/Lagerhalle mit Bürogebäude, Betriebswohnung, Parkplätze;1; ; ;09.01.2006; ;2.5;2.5;1;1;3;0;30;14;31;64;175;;;;;;
99860882;SG;Neubau Einfamilienhaus mit integrierter Garage;1; ; ;11.01.2006; ;0.45;0.45;1;1;2;1;0;14;;;;;;;;;
99860124;SG;Abbruch eines Einfamilienhauses;5; ; ;04.01.2006; ;0.025;0.025;1;1;0;0;0;14;;;;;;;;;
99859704;SG;Neubau Liegehalle und Jauchegrube, Umbau Stall;1; ; ;04.01.2006; ;0.5;0.5;1;0;1;0;0;43;48;;;;;;;;
99861846;SG;Neubau/Wiederaufbau Einfamilienhaus;1; ; ;16.01.2006; ;0.13;0.13;1;1;2;0;0;14;;;;;;;;;
